t_unix,t_rel_s,enc_m1,enc_m2,bus1_ax,bus1_ay,bus1_az,bus1_gx,bus1_gy,bus1_gz,bus3_ax,bus3_ay,bus3_az,bus3_gx,bus3_gy,bus3_gz
1780139259.444784,0.000000,344,-299,-6348,-937,-15195,98,-214,392,7106,-294,-15057,-124,231,410
1780139259.460772,0.015988,344,-299,-6557,-914,-15172,98,-304,452,7138,-341,-15044,-136,259,444
1780139259.476570,0.031787,344,-299,-6671,-811,-15187,111,-290,402,7210,-349,-15071,-136,264,334
1780139259.492192,0.047409,344,-299,-6647,-945,-15158,110,-292,297,7181,-276,-15050,-134,272,276
1780139259.507855,0.063071,344,-299,-6605,-880,-15144,94,-294,291,7225,-343,-15002,-141,256,288
1780139259.523620,0.078837,344,-299,-6543,-945,-15155,129,-311,388,7192,-313,-15027,-154,265,341
1780139259.539258,0.094474,344,-299,-6748,-1028,-15110,112,-302,425,7400,-205,-15032,-125,270,409
1780139259.554887,0.110103,344,-299,-7072,-912,-15102,53,-182,364,7496,-267,-14998,-103,100,317
1780139259.570516,0.125732,344,-299,-7006,-972,-15083,44,-76,289,7413,-200,-15024,-85,-5,227
1780139259.586681,0.141898,344,-299,-6559,-1087,-15161,-27,29,152,6964,-195,-15095,-5,-56,109
1780139259.602437,0.157654,344,-299,-6458,-994,-15167,-78,-63,66,7073,-284,-15009,23,4,56
1780139259.618172,0.173388,344,-299,-6649,-695,-15203,-54,-90,43,7271,-500,-15015,-15,59,9
1780139259.633904,0.189121,344,-299,-6606,-735,-15241,42,-70,119,7188,-421,-15086,-67,39,62
1780139259.649621,0.204838,344,-299,-6273,-855,-15161,83,-101,243,7244,-324,-15274,-140,109,322
1780139259.665286,0.220503,344,-299,-6447,-803,-15146,177,-158,616,7174,-526,-14889,-203,146,647
1780139259.680911,0.236127,344,-299,-6551,-1038,-15192,203,-178,702,7164,-144,-15137,-215,183,703
1780139259.696673,0.251889,344,-299,-6674,-969,-15018,142,-182,586,6888,-229,-15062,-163,188,500
1780139259.712419,0.267635,344,-299,-6413,-1046,-15264,118,-233,405,6627,-142,-15179,-140,244,343
1780139259.728103,0.283319,344,-299,-6449,-787,-15149,16,-435,126,6929,-402,-15067,-63,412,57
1780139259.743776,0.298992,344,-299,-6269,-880,-15347,9,-494,49,6806,-288,-15250,-62,474,6
1780139259.759399,0.314615,344,-299,-6012,-1259,-15323,-54,-608,98,6584,81,-15452,30,563,84
1780139259.774999,0.330216,344,-299,-6088,-1192,-15604,-180,-331,21,6485,-106,-15609,125,428,80
1780139259.790710,0.345927,344,-299,-6700,-637,-15917,-99,45,-218,6932,-608,-15564,-13,-217,-295
1780139259.806458,0.361674,344,-299,-6500,-618,-16029,174,1072,-293,7509,-638,-15662,-264,-1291,-200
1780139259.822196,0.377413,344,-299,-6391,-553,-15978,273,1754,40,7519,-640,-15722,-350,-1987,168
1780139259.837894,0.393110,344,-299,-6393,-889,-16012,391,3414,786,7234,-287,-15916,-373,-3659,929
1780139259.853563,0.408779,344,-299,-6135,-1063,-16147,371,4411,1037,6730,-138,-16051,-313,-4643,1169
1780139259.869214,0.424431,344,-299,-5311,-741,-16305,341,6019,1156,5190,-502,-15813,-335,-6147,1239
1780139259.884827,0.440043,344,-299,-4457,-888,-16187,497,6331,895,4577,-242,-15784,-491,-6359,997
1780139259.900578,0.455794,344,-299,-3841,-1306,-16178,439,5575,980,4584,9,-16161,-369,-5500,1128
1780139259.916348,0.471565,344,-299,-4663,-1019,-16205,328,5026,1035,4591,-234,-16011,-291,-5013,1098
1780139259.932023,0.487239,344,-299,-4940,-1732,-16046,114,4794,285,4685,503,-16219,-107,-4851,291
1780139259.947688,0.502904,344,-299,-4963,-1802,-16007,-136,4977,-218,4637,321,-15914,272,-5427,-765
1780139259.963314,0.518531,344,-299,-4580,-1344,-15931,-457,5660,-1302,4611,116,-15757,353,-5796,-1271
1780139259.978890,0.534106,344,-299,-4167,-1270,-15823,-560,6037,-1491,5359,-166,-15608,451,-6155,-1377
1780139259.994924,0.550140,344,-299,-4476,-820,-16095,-570,6236,-1179,5614,-436,-15883,478,-6360,-1071
1780139260.010624,0.565840,344,-299,-4809,-532,-16110,-415,6617,-735,5329,-446,-15591,341,-6705,-624
1780139260.026422,0.581638,344,-299,-4830,-1338,-15563,-413,6782,-752,5280,117,-15635,336,-6879,-641
1780139260.042229,0.597446,344,-299,-4767,-1159,-15502,-648,6868,-1294,4479,-58,-15280,545,-6985,-1198
1780139260.057943,0.613160,344,-299,-4851,-1212,-15509,-659,6611,-1836,4554,26,-15314,479,-6386,-2266
1780139260.073670,0.628886,344,-299,-5682,-1294,-15269,-707,5828,-2695,5949,82,-15262,534,-5980,-2614
1780139260.089380,0.644597,344,-299,-6070,-633,-15341,-770,5597,-2881,6471,-959,-15006,479,-5453,-2808
1780139260.105581,0.660797,344,-299,-5127,-406,-14987,-559,4573,-2511,6664,-847,-14871,379,-4746,-2479
1780139260.121537,0.676754,345,-299,-5348,-382,-14881,-515,2349,-1229,7169,-1164,-14481,415,-2524,-1241
1780139260.137463,0.692679,346,-300,-6605,-174,-15297,-267,1324,-509,8899,-1053,-14767,207,-1441,-585
1780139260.153436,0.708652,346,-301,-6211,-1061,-16771,-6,3018,298,6080,-200,-16724,-26,-2978,381
1780139260.169249,0.724465,347,-301,-5632,-820,-16199,-76,3415,-47,7271,-398,-15293,1,-3752,279
1780139260.184935,0.740151,347,-301,-6429,-1127,-15724,-5,4500,330,6448,-114,-15662,-13,-4459,440
1780139260.200721,0.755938,347,-301,-5786,-696,-16491,-71,5118,86,6020,-916,-15672,-23,-5635,227
1780139260.216512,0.771729,347,-301,-4205,-704,-16008,66,6042,329,5139,-455,-15707,-89,-6063,422
1780139260.232332,0.787548,347,-301,-3183,-597,-16353,127,6148,523,3854,-371,-15771,-204,-6203,998
1780139260.248174,0.803390,347,-301,-2139,-806,-16607,151,6596,799,2267,-371,-16409,-158,-6531,1030
1780139260.263978,0.819195,347,-301,495,-532,-16381,218,5663,1115,1360,-528,-15855,-188,-5780,1154
1780139260.279628,0.834844,347,-301,-41,-847,-16320,201,5365,1113,990,-309,-16280,-191,-4934,1323
1780139260.295939,0.851156,347,-301,-253,-1001,-16831,239,4321,1467,1055,-128,-16387,-195,-4449,1501
1780139260.312706,0.867922,347,-301,-170,-1101,-16080,264,3862,1676,453,-136,-16344,-162,-3560,1817
1780139260.328489,0.883705,347,-301,17,-976,-16708,254,2927,1815,344,-316,-16452,-170,-3058,1856
1780139260.344205,0.899421,347,-301,462,-1004,-16434,213,2539,1793,536,-344,-16075,-141,-2168,1923
1780139260.359893,0.915109,347,-301,-715,-1129,-16672,203,1906,1898,1077,-108,-16319,-122,-1915,1894
1780139260.375571,0.930787,347,-301,-807,-1194,-16731,161,2021,2040,1746,-15,-16319,-94,-1938,2044
1780139260.391233,0.946450,347,-301,-1679,-1292,-16495,141,2187,2007,1982,153,-16379,-58,-2357,1886
1780139260.407003,0.962220,347,-301,-1890,-1401,-16648,58,2827,1609,2106,158,-16389,-25,-2732,1658
1780139260.422903,0.978119,347,-301,-1608,-1290,-16596,22,3101,1600,1822,-136,-16307,45,-3287,1591
1780139260.438632,0.993848,347,-301,-1120,-1023,-16612,-16,3644,1417,1505,-204,-16267,55,-3555,1511
1780139260.454338,1.009554,347,-301,-163,-1044,-16610,-35,3827,1300,677,-137,-16228,57,-3798,1377
1780139260.470037,1.025254,347,-301,-123,-986,-16569,-22,3657,1468,521,-208,-16180,62,-3676,1518
1780139260.485741,1.040957,347,-301,122,-910,-16619,-35,3703,1310,-98,-355,-16292,69,-3699,1258
1780139260.501465,1.056681,347,-301,1024,-910,-16550,-19,3398,1112,-919,-281,-16140,45,-3273,1135
1780139260.517252,1.072469,347,-301,1618,-981,-16587,-23,3076,1049,-1264,-198,-16260,36,-2853,1108
1780139260.533018,1.088234,347,-301,1986,-984,-16693,-20,2029,1114,-1654,-257,-16142,38,-1775,1109
1780139260.548751,1.103967,347,-301,2201,-919,-16602,-23,923,1072,-1589,-348,-16125,37,-1195,1082
1780139260.564452,1.119668,347,-301,1927,-739,-16712,1,487,936,-1201,-485,-16227,0,-252,909
1780139260.580138,1.135354,347,-301,1418,-757,-16652,-4,-359,941,-851,-422,-16192,-28,191,942
1780139260.595810,1.151027,347,-301,927,-893,-16714,16,-700,945,-633,-301,-16225,-19,809,864
1780139260.612861,1.168078,347,-301,259,-962,-16628,10,-1059,746,184,-247,-16275,-31,1065,631
1780139260.628700,1.183917,347,-301,-71,-1000,-16695,5,-1025,572,472,-192,-16335,-44,986,471
1780139260.644482,1.199698,347,-301,-666,-1077,-16631,6,-752,315,961,-124,-16326,-46,633,214
1780139260.660199,1.215415,347,-301,-718,-1128,-16648,-31,-291,55,948,-76,-16319,-33,403,97
1780139260.675911,1.231127,347,-301,-523,-1091,-16681,-48,-123,31,1151,-179,-16361,0,44,27
1780139260.691717,1.246933,347,-301,-811,-1005,-16702,-51,277,95,1281,-248,-16306,5,-164,69
1780139260.707517,1.262733,347,-301,-703,-998,-16624,-58,498,107,1109,-259,-16313,9,-599,98
1780139260.723710,1.278926,347,-301,-113,-1008,-16634,-63,759,154,633,-242,-16291,12,-788,156
1780139260.739727,1.294944,347,-301,-42,-979,-16635,-72,773,199,553,-288,-16319,20,-793,218
1780139260.755602,1.310818,347,-301,144,-872,-16638,-49,704,349,440,-370,-16259,24,-710,356
1780139260.771489,1.326706,347,-301,260,-855,-16631,-35,660,418,407,-381,-16256,14,-670,436
1780139260.787549,1.342765,347,-301,423,-813,-16647,-33,458,678,261,-378,-16260,2,-439,699
1780139260.803403,1.358619,347,-301,666,-861,-16653,-10,17,1068,151,-309,-16293,8,23,1083
1780139260.821162,1.376378,347,-301,428,-909,-16629,8,-162,1222,122,-272,-16247,16,205,1212
1780139260.837144,1.392360,347,-301,658,-1031,-16657,-30,-368,1219,-57,-199,-16261,41,406,1203
1780139260.852991,1.408207,347,-301,870,-1016,-16612,-23,-583,1316,-232,-175,-16273,48,647,1309
1780139260.869041,1.424258,347,-301,1075,-1041,-16666,-32,-1187,1570,-288,-126,-16260,56,1267,1545
1780139260.884845,1.440062,347,-301,593,-1022,-16590,-24,-1614,1626,-217,-254,-16241,67,1653,1545
1780139260.900671,1.455888,347,-301,712,-873,-16664,-41,-1797,1594,-187,-317,-16256,60,1858,1532
1780139260.916517,1.471733,347,-301,604,-849,-16620,-47,-2259,1663,34,-334,-16225,63,2307,1594
1780139260.933698,1.488914,347,-301,4,-815,-16606,-29,-2427,1675,165,-385,-16216,22,2459,1417
1780139260.949612,1.504829,347,-301,385,-887,-16631,7,-2627,1552,488,-321,-16223,25,2682,1475
1780139260.965470,1.520687,347,-301,-498,-915,-16605,25,-2674,1476,401,-213,-16269,1,2718,1390
1780139260.981307,1.536523,347,-301,-247,-933,-16628,13,-2739,1378,723,-271,-16281,-5,2786,1290
1780139260.997139,1.552355,347,-301,-238,-1032,-16502,3,-2844,1203,847,-102,-16231,0,2851,1116
1780139261.012928,1.568145,347,-301,-981,-1119,-16612,-1,-2919,1223,1273,-141,-16336,6,2933,1129
1780139261.029998,1.585214,347,-301,-1211,-1037,-16624,-35,-2694,854,1425,-195,-16294,10,2699,786
1780139261.045951,1.601167,347,-301,-915,-970,-16620,-62,-2521,678,1361,-255,-16276,21,2474,508
1780139261.061810,1.617026,347,-301,-947,-869,-16592,-70,-2482,560,1379,-364,-16208,21,2466,475
1780139261.077669,1.632885,347,-301,-1047,-880,-16584,-48,-2476,513,1896,-318,-16173,21,2478,435
1780139261.093527,1.648743,347,-301,-2016,-869,-16546,-46,-2335,477,2331,-341,-16235,12,2349,410
1780139261.109356,1.664572,347,-301,-2319,-901,-16573,-48,-1746,282,2617,-355,-16241,8,1747,232
1780139261.125191,1.680407,347,-301,-2071,-842,-16523,-31,-1470,261,2452,-393,-16205,-23,1241,132
1780139261.141372,1.696589,347,-301,-1584,-934,-16550,-3,-1151,158,2073,-314,-16221,-38,1131,117
1780139261.157265,1.712482,347,-301,-1869,-1058,-16549,-17,-1036,149,2984,-101,-16322,-18,834,99
1780139261.172991,1.728207,347,-301,-3074,-1159,-16539,-56,-440,95,3426,-39,-16374,-7,470,70
1780139261.188761,1.743977,347,-301,-2938,-1043,-16547,-61,14,37,3292,-257,-16310,26,-403,51
1780139261.204552,1.759768,347,-301,-2276,-1033,-16527,-63,773,79,2839,-225,-16241,10,-770,70
1780139261.220316,1.775532,347,-301,-1793,-1068,-16521,-84,1114,105,2010,-185,-16219,22,-1136,107
1780139261.237949,1.793165,347,-301,-1143,-935,-16507,-85,1118,137,1570,-313,-16294,44,-1134,160
1780139261.253849,1.809066,347,-301,-780,-766,-16592,-87,992,203,1358,-411,-16249,50,-1050,193
1780139261.269622,1.824838,347,-301,-595,-797,-16537,-64,832,265,1036,-347,-16234,24,-724,274
1780139261.285422,1.840638,347,-301,-541,-895,-16590,-46,429,319,1071,-312,-16187,21,-518,278
1780139261.301247,1.856463,347,-301,-645,-723,-16573,7,32,446,1280,-598,-16209,-24,-107,417
1780139261.317011,1.872227,347,-301,-844,-701,-16603,37,-150,498,1382,-373,-16197,-61,265,470
1780139261.332824,1.888041,347,-301,-887,-859,-16526,33,-507,527,1429,-252,-16217,-55,437,499
1780139261.348997,1.904213,348,-301,-987,-1035,-16623,3,-639,556,1985,-156,-16346,-27,726,577
1780139261.364913,1.920129,348,-301,-1903,-1002,-16600,1,-745,872,2584,-167,-16297,-18,775,750
1780139261.380758,1.935974,348,-301,-2454,-1214,-16497,28,-568,987,2410,-179,-16331,10,413,837
1780139261.396519,1.951735,348,-301,-1442,-1218,-16611,-33,-94,737,1972,-66,-16388,1,151,733
1780139261.412505,1.967722,348,-301,-1587,-1090,-16504,-47,-50,715,1960,-295,-16151,31,-20,638
1780139261.428392,1.983609,348,-301,-1469,-675,-16550,-21,46,705,2058,-586,-16206,3,-69,740
1780139261.445965,2.001181,348,-301,-847,-783,-16511,24,119,830,1659,-493,-16180,-28,-149,781
1780139261.461761,2.016977,348,-302,-878,-914,-16555,38,-13,940,1358,-310,-16245,-47,56,951
1780139261.477695,2.032911,348,-302,-1246,-873,-16633,49,-134,997,1567,-313,-16271,-53,115,966
1780139261.493540,2.048756,348,-302,-1383,-894,-16597,54,-95,1000,2081,-313,-16257,-42,63,996
1780139261.509489,2.064705,348,-302,-1548,-964,-16566,64,35,1080,2229,-255,-16210,-61,-48,1080
1780139261.525319,2.080535,348,-302,-1730,-957,-16498,58,207,1096,2154,-267,-16221,-59,-150,1084
1780139261.541181,2.096397,348,-302,-1587,-977,-16518,68,282,1097,1980,-251,-16261,-52,-298,1074
1780139261.556969,2.112186,348,-302,-1400,-982,-16596,33,364,1115,1886,-265,-16240,-47,-364,1052
1780139261.572751,2.127967,348,-302,-1920,-903,-16548,33,352,1285,2699,-337,-16231,-25,-397,1333
1780139261.588484,2.143700,348,-302,-2382,-779,-16673,48,874,1282,2766,-414,-16333,-28,-1028,1226
1780139261.604168,2.159385,348,-302,-2030,-735,-16688,43,1233,1183,2539,-534,-16176,-36,-1340,1189
1780139261.619859,2.175075,348,-302,-1648,-958,-16781,78,1680,1181,2047,-185,-16438,-69,-1721,1217
1780139261.635551,2.190767,348,-302,-1199,-1101,-16563,87,1740,1234,1948,-109,-16094,-63,-1730,1304
1780139261.654074,2.209291,348,-302,-886,-887,-16558,90,1664,1515,1359,-285,-16188,-70,-1655,1544
1780139261.669880,2.225096,348,-302,-604,-827,-16697,73,1468,1672,1395,-405,-16221,-21,-1416,1728
1780139261.685609,2.240825,348,-302,-640,-825,-16350,76,1329,1830,1415,-419,-16096,-18,-1266,1881
1780139261.701317,2.256534,348,-302,-779,-999,-16610,115,1053,2031,1201,-165,-16203,-68,-1022,2041
1780139261.716991,2.272207,348,-302,-366,-1125,-16495,140,976,2052,1419,-32,-16100,-88,-891,2101
1780139261.732735,2.287952,348,-302,-940,-1046,-16685,178,885,2252,1462,-204,-16480,-101,-889,2219
1780139261.748465,2.303681,348,-302,-849,-932,-16653,163,939,2291,1539,-343,-16283,-78,-919,2311
1780139261.764229,2.319445,348,-302,-896,-967,-16555,133,994,2527,929,-227,-16291,-32,-986,2498
1780139261.780134,2.335351,348,-302,-192,-1041,-16714,73,893,2400,932,-193,-16238,7,-805,2415
1780139261.795964,2.351181,348,-302,-744,-971,-16572,71,767,2444,961,-225,-16204,-3,-726,2415
1780139261.811755,2.366971,348,-302,-1005,-1066,-16655,85,551,2493,1318,-156,-16244,-21,-516,2482
1780139261.827556,2.382772,348,-302,-723,-1050,-16569,111,660,2385,1088,-171,-16273,-39,-652,2341
1780139261.843385,2.398601,348,-302,-853,-877,-16653,128,722,2364,1533,-374,-16372,-51,-698,2374
1780139261.862182,2.417398,348,-302,-1148,-689,-16628,126,828,2393,1136,-524,-16264,-19,-931,2233
1780139261.878076,2.433292,348,-302,-617,-891,-16542,82,866,2300,1216,-253,-16193,-1,-813,2317
1780139261.893836,2.449053,348,-302,-148,-952,-16643,108,950,2226,854,-243,-16265,-25,-914,2219
1780139261.909563,2.464779,348,-302,-581,-1019,-16555,107,787,2335,998,-209,-16231,-31,-745,2341
1780139261.925436,2.480653,348,-302,35,-1147,-16730,76,707,2224,561,-70,-16355,-4,-665,2218
1780139261.941293,2.496510,348,-302,79,-1088,-16585,67,542,2302,529,-258,-16249,17,-368,2331
1780139261.957154,2.512371,348,-302,320,-979,-16747,40,407,2199,161,-244,-16378,20,-356,2174
1780139261.973110,2.528326,348,-302,236,-979,-16637,21,72,2192,485,-255,-16108,38,-38,2155
1780139261.988991,2.544207,348,-302,-6,-888,-16643,42,77,2028,338,-320,-16225,26,-46,1990
1780139262.004842,2.560058,348,-302,89,-993,-16721,44,-152,2026,624,-168,-16196,22,174,1995
1780139262.020849,2.576065,348,-302,230,-1060,-16654,38,-53,1752,283,-142,-16307,3,69,1711
1780139262.036843,2.592059,348,-302,95,-973,-16611,21,-235,1600,443,-154,-16231,16,229,1575
1780139262.052740,2.607956,348,-302,-513,-865,-16562,-6,-363,1614,489,-398,-16364,23,300,1454
1780139262.068644,2.623860,348,-302,95,-847,-16634,3,-305,1305,445,-327,-16310,12,319,1284
1780139262.088522,2.643738,348,-302,-241,-953,-16593,0,-538,1287,625,-250,-16184,-3,538,1244
1780139262.104499,2.659715,348,-302,-139,-895,-16714,7,-620,1219,617,-272,-16242,-6,711,1170
1780139262.120446,2.675662,348,-302,-212,-977,-16581,-2,-769,1105,596,-222,-16231,-16,760,1082
1780139262.136367,2.691584,348,-302,-7,-1023,-16627,-11,-1039,1102,817,-204,-16304,13,1024,1039
1780139262.152300,2.707517,348,-302,-602,-882,-16619,-8,-1120,1126,966,-293,-16255,9,1088,1006
1780139262.167965,2.723182,348,-302,-479,-913,-16600,-1,-985,828,800,-345,-16281,-13,972,824
1780139262.184561,2.739778,348,-302,-584,-1004,-16550,-4,-982,724,971,-193,-16218,-22,961,608
1780139262.200404,2.755620,348,-302,-682,-968,-16592,-21,-1014,607,1123,-258,-16231,-9,982,558
1780139262.216094,2.771310,348,-302,-815,-926,-16580,-8,-1027,625,1319,-213,-16260,-3,1000,553
1780139262.231727,2.786943,348,-302,-1284,-1032,-16555,-31,-943,584,1656,-195,-16277,-14,952,544
1780139262.247464,2.802680,348,-302,-1550,-995,-16604,-46,-535,434,1920,-273,-16282,13,571,421
1780139262.263100,2.818316,348,-302,-1538,-888,-16597,-32,-301,358,1931,-361,-16289,-2,120,287
1780139262.278687,2.833903,348,-302,-1398,-881,-16605,-19,75,252,1780,-305,-16253,-6,-63,226
1780139262.294449,2.849665,348,-302,-1154,-908,-16586,-28,187,213,1535,-352,-16236,-16,-298,188
1780139262.310227,2.865443,348,-302,-1032,-877,-16571,-11,351,203,1460,-385,-16227,-19,-362,179
1780139262.325880,2.881096,348,-302,-812,-852,-16614,-14,365,188,1196,-303,-16292,-44,-380,172
1780139262.341563,2.896779,348,-302,-546,-1020,-16620,-18,252,217,1079,-215,-16220,-37,-309,198
1780139262.357270,2.912486,348,-302,-520,-1036,-16625,-20,131,260,1065,-199,-16254,-3,-93,254
1780139262.373052,2.928268,348,-302,-743,-998,-16591,-36,-37,314,1180,-233,-16242,5,14,286
1780139262.392421,2.947637,348,-302,-693,-997,-16622,-45,-93,303,1210,-241,-16243,2,113,290
1780139262.408336,2.963552,348,-302,-698,-910,-16587,-54,-166,316,1197,-300,-16272,13,160,317
1780139262.424078,2.979295,348,-302,-551,-910,-16591,-39,-252,367,1087,-322,-16260,24,268,368
1780139262.439744,2.994961,348,-302,-559,-902,-16594,-33,-334,417,1199,-295,-16200,9,345,416
1780139262.455379,3.010596,348,-302,-549,-885,-16630,-25,-448,478,1130,-320,-16251,-27,470,488
1780139262.471021,3.026237,348,-302,-607,-901,-16595,-15,-540,562,1312,-285,-16231,-14,575,588
1780139262.486653,3.041869,348,-302,-781,-890,-16630,8,-657,659,1208,-346,-16256,-40,658,616
1780139262.503791,3.059007,348,-302,-847,-929,-16582,13,-711,653,1296,-349,-16282,-38,689,639
1780139262.519547,3.074763,348,-302,-802,-988,-16620,7,-726,602,1271,-218,-16286,-32,721,557
1780139262.535239,3.090456,348,-302,-1038,-1023,-16616,-19,-774,566,1394,-160,-16251,-12,741,511
1780139262.550914,3.106130,348,-302,-1228,-983,-16626,-23,-749,543,1644,-272,-16267,-10,695,491
1780139262.566564,3.121780,348,-302,-1050,-919,-16582,-2,-700,541,1716,-324,-16224,1,700,546
1780139262.582246,3.137462,348,-302,-1136,-918,-16565,-27,-719,608,1610,-327,-16216,3,698,583
1780139262.597955,3.153172,348,-302,-1007,-861,-16566,-16,-778,705,1435,-361,-16249,-16,788,662
1780139262.613718,3.168934,348,-302,-1060,-878,-16644,-6,-812,701,1508,-386,-16252,-24,797,664
1780139262.629498,3.184714,348,-302,-1086,-861,-16584,-21,-696,514,1420,-387,-16250,-10,647,424
1780139262.645232,3.200449,348,-302,-1244,-912,-16610,-16,-567,284,1674,-322,-16267,-19,590,319
1780139262.660905,3.216121,348,-302,-1379,-949,-16573,-32,-477,190,1735,-249,-16314,-20,427,137
1780139262.676542,3.231758,348,-302,-1219,-989,-16569,-42,-340,56,1717,-213,-16241,-15,293,12
1780139262.692119,3.247336,348,-302,-1221,-998,-16517,-50,-322,48,1748,-230,-16232,5,290,10
1780139262.707694,3.262910,348,-302,-1251,-898,-16584,-64,-287,47,1705,-324,-16254,-8,253,4
1780139262.728718,3.283935,348,-302,-1286,-893,-16599,-49,-260,44,1742,-364,-16235,-5,243,17
1780139262.744591,3.299807,348,-302,-1225,-897,-16604,-50,-251,57,1689,-344,-16273,-12,215,24
1780139262.760355,3.315571,348,-302,-1001,-919,-16563,-38,-282,56,1516,-289,-16202,-18,271,40
1780139262.775997,3.331213,348,-302,-1061,-918,-16577,-42,-349,69,1559,-300,-16247,-10,332,32
1780139262.791863,3.347079,348,-302,-1173,-893,-16595,-37,-435,73,1685,-332,-16245,-21,408,38
1780139262.807568,3.362784,348,-302,-1169,-908,-16542,-32,-488,80,1661,-346,-16214,-26,459,62
1780139262.824705,3.379921,348,-302,-1081,-889,-16603,-31,-540,115,1574,-350,-16239,-26,519,82
1780139262.840089,3.395306,348,-302,-1003,-938,-16601,-25,-707,162,1539,-256,-16211,-29,704,128
1780139262.855315,3.410532,348,-302,-1134,-1012,-16579,-17,-796,203,1645,-204,-16263,-32,804,168
1780139262.870487,3.425704,348,-302,-1345,-991,-16551,-37,-908,233,1836,-222,-16240,-8,882,209
1780139262.885729,3.440946,348,-302,-1388,-983,-16566,-30,-916,265,1894,-235,-16288,-12,908,218
1780139262.900903,3.456119,348,-302,-1269,-967,-16548,-21,-966,301,1825,-198,-16219,-18,963,277
1780139262.916123,3.471339,348,-302,-1284,-985,-16534,-27,-1024,345,1878,-222,-16208,-10,1020,304
1780139262.932456,3.487673,348,-302,-1507,-928,-16552,-44,-1079,364,2024,-345,-16216,-12,1057,312
1780139262.948229,3.503445,348,-302,-1513,-870,-16550,-20,-1069,356,2263,-307,-16252,-19,1031,354
1780139262.963905,3.519122,348,-302,-2107,-1006,-16558,-17,-944,361,2503,-261,-16276,-20,925,329
1780139262.979538,3.534754,348,-302,-2348,-1012,-16577,-34,-760,304,2723,-251,-16200,-13,478,192
1780139262.995167,3.550383,348,-302,-2327,-936,-16498,-49,-244,121,2655,-282,-16230,-3,224,99
1780139263.010746,3.565962,348,-302,-2121,-916,-16536,-58,80,59,2578,-268,-16214,2,-110,33
1780139263.026534,3.581750,348,-302,-1992,-920,-16524,-52,190,73,2471,-286,-16201,5,-234,54
1780139263.042433,3.597649,348,-302,-1760,-874,-16570,-40,330,92,2125,-378,-16246,11,-370,77
1780139263.058216,3.613432,348,-302,-1460,-868,-16535,-41,338,79,2008,-402,-16188,3,-385,79
1780139263.073871,3.629087,348,-302,-1404,-841,-16543,-39,251,108,1931,-392,-16232,-22,-290,100
1780139263.089503,3.644719,348,-302,-1471,-863,-16541,-34,200,116,2041,-342,-16229,-34,-200,116
1780139263.105119,3.660335,348,-302,-1594,-919,-16506,-5,146,153,2082,-256,-16236,-17,-186,121
1780139263.120724,3.675941,348,-302,-1679,-995,-16518,-20,142,154,2258,-267,-16245,-30,-200,138
